client_id,Vehicles_Passed,Time_Of_Day,Day_Of_Week,Traffic_Level
City_2,942,0,Tue,High
City_2,1986,6,Fri,Low
City_2,938,21,Sun,Medium
City_2,1137,7,Fri,Medium
City_2,777,12,Sat,Low
City_2,435,0,Sun,Medium
City_2,287,20,Wed,Medium
City_2,1067,13,Sun,Low
City_2,1704,14,Mon,Medium
City_2,130,7,Tue,Medium
City_2,1689,3,Fri,Medium
City_2,1914,12,Sat,Medium
City_2,153,21,Mon,Low
City_2,328,10,Sun,Medium
City_2,1882,20,Fri,Medium
City_2,631,15,Thu,Low
City_2,661,7,Tue,Low
City_2,1197,12,Sun,High
City_2,1515,5,Thu,High
City_2,1318,3,Fri,Low
City_2,1774,7,Mon,Low
City_2,1619,13,Mon,Medium
City_2,1887,19,Mon,Medium
City_2,1475,14,Thu,Low
City_2,192,22,Thu,Medium
City_2,1777,18,Fri,High
City_2,533,5,Mon,High
City_2,1461,1,Thu,Medium
City_2,1765,12,Fri,High
City_2,1242,6,Wed,Medium
City_2,120,0,Sun,Low
City_2,814,15,Sat,Low
City_2,698,2,Thu,Low
City_2,1071,23,Mon,Low
City_2,1921,5,Mon,Medium
City_2,1717,15,Fri,Medium
City_2,1727,20,Thu,Medium
City_2,1163,20,Wed,Low
City_2,600,20,Thu,Low
City_2,1547,2,Thu,Low
City_2,1574,3,Sat,High
City_2,1061,17,Fri,High
City_2,1670,17,Wed,Low
City_2,476,14,Wed,Medium
City_2,1521,1,Fri,Medium
City_2,217,4,Wed,Medium
City_2,1624,19,Fri,Low
City_2,212,20,Wed,Low
City_2,875,10,Mon,Low
City_2,1673,6,Fri,Medium
City_2,1358,9,Tue,Medium
City_2,887,16,Wed,Medium
City_2,653,19,Fri,Low
City_2,1542,2,Sun,High
City_2,1381,7,Thu,Medium
City_2,961,8,Wed,High
City_2,442,16,Fri,High
City_2,991,7,Fri,Medium
City_2,1165,6,Sat,Low
City_2,689,15,Thu,Medium
City_2,240,0,Mon,Medium
City_2,1359,10,Mon,Low
City_2,753,23,Fri,Low
City_2,609,6,Wed,Medium
City_2,701,5,Wed,Medium
City_2,1561,18,Sat,Low
City_2,365,8,Sun,Medium
City_2,1175,18,Sat,Low
City_2,438,7,Sat,Medium
City_2,1974,13,Tue,Low
City_2,1846,5,Fri,Medium
City_2,1627,4,Wed,Low
City_2,1672,10,Tue,Low
City_2,482,4,Tue,High
City_2,1395,21,Sat,Low
City_2,550,2,Thu,Low
City_2,750,9,Thu,Medium
City_2,803,13,Fri,High
City_2,1809,15,Tue,Low
City_2,622,10,Sun,High
City_2,956,18,Tue,Low
City_2,1178,11,Mon,Medium
City_2,1272,20,Tue,Medium
City_2,820,2,Wed,Medium
City_2,1829,3,Mon,Medium
City_2,220,4,Fri,Medium
City_2,1624,12,Fri,Low
City_2,1150,0,Mon,Medium
City_2,806,16,Wed,Medium
City_2,1884,17,Sat,Medium
City_2,851,3,Sun,High
City_2,339,15,Wed,Medium
City_2,1242,23,Mon,Low
City_2,450,16,Wed,Medium
City_2,1255,4,Tue,Medium
City_2,428,9,Sun,High
City_2,1192,17,Wed,Medium
City_2,1630,9,Sat,Medium
City_2,1019,18,Fri,Low
City_2,1941,15,Thu,High
City_2,755,11,Sat,Medium
City_2,1058,23,Wed,Medium
City_2,1613,20,Tue,High
City_2,130,14,Sun,High
City_2,969,17,Sat,Medium
City_2,1043,12,Wed,Medium
City_2,1114,19,Wed,Medium
City_2,892,21,Thu,Low
City_2,290,17,Mon,Low
City_2,599,3,Tue,Medium
City_2,1616,5,Tue,Medium
City_2,879,14,Sat,Medium
City_2,1536,13,Wed,Low
City_2,794,23,Sat,Medium
City_2,245,7,Mon,Medium
City_2,1051,2,Tue,High
City_2,339,19,Tue,High
City_2,1165,4,Fri,Low
City_2,975,0,Tue,Low
City_2,847,6,Sun,Medium
City_2,1119,12,Fri,Medium
City_2,365,22,Mon,Low
City_2,859,1,Thu,Medium
City_2,121,4,Wed,High
City_2,1019,10,Wed,Low
City_2,1718,7,Thu,Low
City_2,1165,6,Tue,Low
City_2,208,18,Fri,Medium
City_2,1538,17,Thu,Medium
City_2,1777,23,Fri,Medium
City_2,1689,12,Thu,Medium
City_2,514,4,Fri,High
City_2,890,5,Fri,Low
City_2,1235,9,Wed,Medium
City_2,1172,0,Thu,Medium
City_2,419,11,Mon,Medium
City_2,1122,23,Thu,Low
City_2,1797,16,Sun,Low
City_2,1217,21,Fri,Medium
City_2,725,8,Wed,Medium
City_2,1444,1,Mon,High
City_2,1853,17,Sun,Medium
City_2,957,1,Thu,Medium
City_2,384,3,Sun,Low
City_2,916,7,Thu,Low
City_2,1047,19,Fri,Medium
City_2,1545,4,Fri,Low
City_2,441,17,Thu,Medium
City_2,1762,14,Sat,Medium
City_2,659,13,Sat,Medium
City_2,601,23,Thu,Medium
City_2,1052,18,Wed,Low
City_2,703,4,Mon,Low
City_2,1709,23,Sat,Medium
City_2,1770,11,Sun,High
City_2,1037,8,Thu,Low
City_2,993,12,Sat,Medium
City_2,1464,18,Mon,Low
City_2,1465,4,Mon,Low
City_2,1324,8,Fri,Medium
City_2,1719,16,Fri,High
City_2,1338,17,Tue,Medium
City_2,678,6,Tue,Medium
City_2,1196,8,Wed,Medium
City_2,1090,16,Sat,High
City_2,138,9,Tue,Medium
City_2,1929,18,Fri,Medium
City_2,356,15,Sat,Low
City_2,555,14,Thu,Low
City_2,1554,10,Sun,Medium
City_2,1996,6,Sun,Low
City_2,998,15,Sun,Low
City_2,1009,23,Sat,Medium
City_2,1452,5,Sun,Medium
City_2,174,17,Mon,Low
City_2,222,18,Sun,Low
City_2,333,7,Mon,Medium
City_2,1245,1,Sun,Low
City_2,1916,6,Thu,High
City_2,1246,16,Mon,Medium
City_2,1556,6,Wed,High
City_2,1814,1,Sat,Medium
City_2,796,20,Thu,High
City_2,545,5,Wed,Medium
City_2,612,13,Sat,Low
City_2,1912,1,Sat,Medium
City_2,1905,21,Tue,Medium
City_2,1717,19,Thu,Low
City_2,214,12,Mon,Low
City_2,615,15,Thu,Low
City_2,1149,5,Fri,High
City_2,330,6,Tue,Medium
City_2,1244,14,Sat,High
City_2,1803,19,Sun,Low
City_2,1845,4,Mon,High
City_2,598,13,Sun,High
City_2,1632,9,Sat,Medium
City_2,440,10,Sat,Medium
City_2,1445,14,Wed,High
City_2,789,5,Sun,High
City_2,1012,23,Tue,Medium
City_2,163,11,Sat,Medium
City_2,904,13,Tue,Medium
City_2,1663,21,Mon,High
City_2,1596,6,Sat,Medium
City_2,806,8,Sat,Low
City_2,1946,17,Wed,High
City_2,555,17,Fri,High
City_2,1890,11,Wed,Medium
City_2,159,1,Thu,High
City_2,1894,1,Sun,High
City_2,439,7,Wed,Medium
City_2,536,14,Sat,Medium
City_2,1182,23,Sat,Low
City_2,1441,3,Wed,High
City_2,657,13,Tue,Low
City_2,1642,15,Thu,Medium
City_2,1556,2,Tue,Medium
City_2,1843,20,Mon,Low
City_2,1915,0,Sat,Medium
City_2,1241,4,Sun,Medium
City_2,444,13,Thu,Medium
City_2,646,11,Tue,Medium
City_2,110,23,Wed,Low
City_2,1012,5,Fri,High
City_2,985,19,Tue,Low
City_2,1586,11,Wed,Medium
City_2,520,11,Sun,Low
City_2,1224,21,Fri,High
City_2,305,15,Fri,Medium
City_2,1213,7,Wed,Medium
City_2,1909,22,Fri,Medium
City_2,1072,20,Fri,Low
City_2,853,14,Sun,Medium
City_2,1548,18,Thu,Medium
City_2,477,20,Sun,Medium
City_2,1465,6,Sun,High
City_2,1730,7,Fri,Medium
City_2,659,15,Sat,Medium
City_2,1730,8,Fri,Low
City_2,1020,12,Fri,Medium
City_2,180,4,Sat,Medium
City_2,1949,1,Sat,Medium
City_2,721,3,Wed,Medium
City_2,143,8,Wed,Medium
City_2,254,17,Sat,High
City_2,209,9,Wed,Low
City_2,1717,15,Mon,Medium
City_2,1609,11,Wed,Medium
City_2,671,2,Tue,High
City_2,1705,18,Fri,Medium
City_2,1320,2,Wed,Low
City_2,134,14,Mon,Low
City_2,1793,15,Mon,Low
City_2,1736,20,Sun,Medium
City_2,723,13,Sat,High
City_2,1801,22,Wed,Medium
City_2,1427,23,Tue,Low
City_2,1076,21,Fri,High
City_2,1541,8,Fri,High
City_2,1793,21,Tue,Medium
City_2,807,22,Sat,High
City_2,316,12,Fri,Medium
City_2,1295,5,Tue,Medium
City_2,753,7,Sat,Medium
City_2,1300,20,Wed,High
City_2,1389,12,Tue,Medium
City_2,1393,8,Sun,High
City_2,258,17,Wed,High
City_2,850,5,Mon,Medium
City_2,1962,7,Tue,Medium
City_2,1490,2,Mon,Medium
City_2,803,11,Sun,Medium
City_2,1515,4,Fri,Medium
City_2,349,5,Sun,High
City_2,851,5,Sat,Medium
City_2,343,14,Mon,High
City_2,1563,2,Sat,Medium
City_2,1584,22,Sat,Medium
City_2,1272,15,Mon,High
City_2,201,7,Mon,High
City_2,904,23,Wed,Medium
City_2,929,20,Tue,High
City_2,521,20,Sun,Low
City_2,1217,3,Wed,High
City_2,434,22,Mon,Medium
City_2,1263,17,Sat,Low
City_2,1500,17,Sat,Low
City_2,1279,14,Wed,High
City_2,231,16,Fri,Low
City_2,234,11,Sun,High
City_2,1364,12,Fri,Medium
City_2,1341,11,Thu,Medium
City_2,832,9,Wed,Medium
City_2,770,3,Mon,Medium
City_2,1284,10,Wed,High
City_2,826,2,Mon,Low
City_2,575,15,Sun,High
City_2,1646,13,Sat,High
City_2,803,11,Fri,Low
City_2,1144,18,Fri,Low
City_2,1579,1,Wed,Medium
City_2,1182,22,Wed,Medium
City_2,157,23,Sat,Medium
City_2,850,4,Sat,Medium
City_2,1201,0,Sat,Low
City_2,706,3,Sat,Medium
City_2,806,19,Wed,Low
City_2,1720,9,Thu,Medium
City_2,685,23,Fri,High
City_2,522,15,Fri,Medium
City_2,653,10,Sat,High
City_2,945,14,Sun,Medium
City_2,1802,10,Sat,Low
City_2,1156,8,Mon,Medium
City_2,1694,9,Wed,Medium
City_2,142,23,Mon,High
City_2,1121,18,Fri,Medium
City_2,786,15,Thu,Medium
City_2,746,16,Sat,Medium
City_2,476,3,Tue,Medium
City_2,296,4,Fri,Medium
City_2,1894,5,Sat,High
City_2,624,19,Sat,Medium
City_2,211,7,Sat,Medium
City_2,1714,9,Sun,Low
City_2,812,16,Thu,Medium
City_2,172,13,Fri,Medium
City_2,487,15,Tue,High
City_2,1137,12,Thu,Medium
City_2,1105,23,Mon,High
City_2,1074,23,Sun,Medium
City_2,1829,8,Thu,Medium
City_2,138,18,Sat,Low
City_2,849,11,Sat,Medium
City_2,1533,21,Fri,High
City_2,1873,7,Fri,Medium
City_2,622,20,Mon,Low
City_2,1161,18,Wed,Medium
City_2,1266,14,Fri,Low
City_2,494,22,Mon,Low
City_2,1308,19,Wed,Low
City_2,732,16,Thu,High
City_2,775,11,Wed,Medium
City_2,975,23,Wed,Low
City_2,1803,5,Tue,Medium
City_2,224,5,Tue,Low
City_2,669,9,Tue,Low
City_2,1837,8,Sun,High
City_2,700,23,Sat,High
City_2,429,6,Sun,Low
City_2,644,20,Wed,Low
City_2,1503,23,Sat,Medium
City_2,394,22,Thu,Medium
City_2,1427,9,Tue,High
City_2,779,21,Wed,Medium
City_2,906,16,Thu,Low
City_2,892,1,Sun,Medium
City_2,1404,21,Sun,Low
City_3,1073,7,Sat,High
City_3,1081,6,Sun,High
City_3,1351,12,Fri,Medium
City_3,498,11,Wed,High
City_3,1878,20,Fri,Low
City_3,899,19,Wed,Low
City_3,720,3,Fri,Medium
City_3,132,21,Thu,Medium
City_3,221,20,Sat,Medium
City_3,894,15,Thu,Medium
City_3,590,4,Tue,Medium
City_3,224,22,Wed,Medium
City_3,1037,8,Tue,Low
City_3,1583,10,Fri,Low
City_3,858,13,Sat,Medium
City_3,1273,18,Thu,Medium
City_3,1944,20,Sun,Medium
City_3,361,13,Tue,Medium
City_3,1161,4,Fri,Low
City_3,1772,11,Sun,High
City_3,432,18,Mon,High
City_3,1283,13,Sun,Low
City_3,1966,4,Wed,High
City_3,1533,16,Sun,High
City_3,1719,22,Mon,Medium
City_3,1327,15,Mon,Medium
City_3,1989,9,Sun,Low
City_3,1795,4,Thu,Low
City_3,214,17,Sat,Medium
City_3,870,20,Tue,High
City_3,1965,1,Thu,Medium
City_3,110,23,Mon,Low
City_3,1825,12,Thu,Low
City_3,1953,9,Thu,Medium
City_3,806,1,Thu,High
City_3,718,20,Sun,Low
City_3,1730,13,Sun,Medium
City_3,1482,22,Mon,Medium
City_3,111,5,Tue,Low
City_3,1977,3,Sun,Medium
City_3,1131,19,Tue,Medium
City_3,1708,18,Fri,Low
City_3,1144,14,Wed,High
City_3,1099,22,Sun,Low
City_3,1732,23,Tue,Low
City_3,1752,23,Mon,Medium
City_3,1558,21,Mon,Low
City_3,685,7,Sat,Low
City_3,515,20,Sat,Low
City_3,422,19,Fri,Medium
City_3,186,18,Thu,High
City_3,722,17,Sat,Medium
City_3,584,7,Mon,Low
City_3,1348,10,Sat,Low
City_3,1752,2,Sun,Medium
City_3,1643,22,Fri,High
City_3,759,13,Fri,Low
City_3,1015,23,Mon,Low
City_3,1729,15,Sun,Medium
City_3,1871,11,Wed,Medium
City_3,1920,14,Sat,Medium
City_3,1712,18,Wed,Medium
City_3,701,1,Mon,High
City_3,1212,6,Sat,Low
City_3,1974,19,Sun,Medium
City_3,1685,4,Fri,Medium
City_3,448,12,Wed,High
City_3,1506,11,Fri,Low
City_3,231,19,Sun,High
City_3,831,13,Mon,Medium
City_3,1603,21,Wed,Medium
City_3,1909,4,Tue,High
City_3,1037,15,Thu,Medium
City_3,1921,5,Sun,Low
City_3,1276,12,Wed,High
City_3,710,14,Fri,Medium
City_3,1800,23,Sat,Low
City_3,223,13,Thu,High
City_3,1394,12,Tue,High
City_3,1707,14,Sun,Low
City_3,428,20,Mon,Low
City_3,1547,4,Sat,High
City_3,1929,16,Tue,High
City_3,1416,4,Thu,Medium
City_3,1968,21,Sun,Medium
City_3,1150,7,Sun,Medium
City_3,1191,9,Thu,High
City_3,1978,11,Thu,Medium
City_3,1826,12,Thu,High
City_3,377,8,Thu,Medium
City_3,222,0,Sun,Medium
City_3,1034,8,Tue,Medium
City_3,1651,11,Mon,High
City_3,1086,8,Fri,Medium
City_3,488,20,Mon,Low
City_3,1388,22,Sat,Medium
City_3,407,18,Fri,Medium
City_3,849,9,Sun,Low
City_3,1570,5,Thu,Medium
City_3,1845,8,Sun,Low
City_3,1701,12,Sat,High
City_3,204,19,Sat,Medium
City_3,690,12,Tue,Medium
City_3,763,8,Tue,Medium
City_3,699,4,Wed,Medium
City_3,1956,3,Wed,Medium
City_3,442,9,Sun,Low
City_3,1904,17,Sat,High
City_3,1613,5,Fri,Low
City_3,655,0,Tue,Low
City_3,635,3,Sat,Medium
City_3,1896,17,Sun,Low
City_3,682,22,Mon,High
City_3,1175,13,Thu,Medium
City_3,620,11,Thu,Low
City_3,970,13,Thu,Medium
City_3,756,0,Mon,Low
City_3,1522,0,Fri,Medium
City_3,1861,3,Mon,Medium
City_3,1336,15,Sat,Medium
City_3,1719,1,Wed,High
City_3,1656,5,Wed,High
City_3,624,0,Sat,Low
City_3,675,8,Sat,Medium
City_3,975,11,Tue,Medium
City_3,1075,11,Mon,High
City_3,739,3,Mon,Low
City_3,427,19,Tue,Medium
City_3,429,7,Thu,Medium
City_3,414,14,Mon,Low
City_3,134,22,Wed,Medium
City_3,1574,20,Fri,Medium
City_3,1228,5,Tue,Medium
City_3,1013,10,Wed,Medium
City_3,1426,10,Wed,Low
City_3,226,21,Tue,Low
City_3,1030,22,Mon,Medium
City_3,858,20,Thu,Low
City_3,912,7,Sun,High
City_3,1675,18,Thu,High
City_3,1338,12,Sat,Medium
City_3,598,18,Sat,Medium
City_3,1710,6,Wed,High
City_3,1486,14,Wed,Medium
City_3,376,14,Wed,Medium
City_3,329,2,Sat,Medium
City_3,1785,13,Thu,Medium
City_3,732,11,Sun,Medium
City_3,432,23,Sat,Medium
City_3,1042,21,Sun,Medium
City_3,968,14,Sun,High
City_3,1139,23,Wed,Medium
City_3,863,1,Tue,Medium
City_3,1766,0,Sun,Medium
City_3,1719,15,Sat,Low
City_3,1141,3,Wed,High
City_3,1402,14,Fri,Medium
City_3,1265,4,Fri,Medium
City_3,1663,12,Thu,Medium
City_3,1408,4,Wed,Medium
City_3,1862,19,Tue,Low
City_3,606,17,Sat,Medium
City_3,1757,20,Fri,Medium
City_3,535,21,Fri,High
City_3,1975,15,Sat,Low
City_3,1465,17,Thu,Medium
City_3,908,21,Thu,Medium
City_3,256,6,Tue,Low
City_3,741,12,Wed,Low
City_3,1504,19,Mon,Medium
City_3,705,17,Fri,Low
City_3,1014,2,Sat,High
City_3,137,21,Sat,Medium
City_3,476,16,Tue,Low
City_3,694,10,Tue,High
City_3,557,1,Thu,Medium
City_3,728,16,Sat,Low
City_3,424,6,Sun,Medium
City_3,1784,9,Sat,Medium
City_3,1973,0,Sat,Medium
City_3,1425,19,Fri,Medium
City_3,1971,15,Sun,Low
City_3,1119,3,Thu,Medium
City_3,1805,11,Wed,Medium
City_3,1257,10,Sun,Medium
City_3,185,8,Wed,High
City_3,560,21,Sat,Medium
City_3,1379,20,Mon,Low
City_3,557,18,Mon,Medium
City_3,452,16,Sun,Medium
City_3,1582,20,Tue,Medium
City_3,1654,1,Thu,Low
City_3,258,20,Thu,Low
City_3,769,12,Sun,Medium
City_3,1855,19,Tue,Medium
City_3,1537,23,Mon,Medium
City_3,1222,22,Mon,Medium
City_3,1404,7,Fri,High
City_3,449,12,Sun,Medium
City_3,1660,16,Thu,Low
City_3,1559,10,Tue,Medium
City_3,1945,12,Sun,Low
City_3,596,4,Mon,Low
City_3,283,3,Mon,High
City_3,785,13,Sun,Medium
City_3,757,5,Sun,Medium
City_3,1828,16,Tue,Medium
City_3,1226,17,Sat,Medium
City_3,1336,5,Mon,Low
City_3,1370,7,Sat,Low
City_3,611,8,Mon,High
City_3,1230,2,Tue,Medium
City_3,1128,19,Thu,Low
City_3,864,2,Fri,Medium
City_3,907,18,Tue,Medium
City_3,615,17,Sat,Medium
City_3,192,8,Fri,High
City_3,1381,5,Fri,Low
City_3,874,1,Fri,High
City_3,1100,7,Mon,Medium
City_3,126,6,Sat,Medium
City_3,967,8,Wed,High
City_3,1312,6,Sat,Low
City_3,1362,6,Sat,Low
City_3,1828,5,Thu,High
City_3,318,16,Wed,Low
City_3,1163,20,Sun,Low
City_3,435,3,Tue,Low
City_3,1620,1,Sat,Medium
City_3,202,14,Tue,Low
City_3,1157,11,Sat,Low
City_3,324,20,Mon,Medium
City_3,345,6,Sat,High
City_3,1824,18,Wed,Medium
City_3,1696,22,Sat,High
City_3,271,0,Sun,Low
City_3,327,14,Mon,Medium
City_3,566,14,Tue,Medium
City_3,644,8,Thu,High
City_3,1125,10,Fri,Medium
City_3,1330,20,Sun,Medium
City_3,1630,13,Fri,Medium
City_3,973,13,Sat,High
City_3,677,21,Sat,Medium
City_3,640,3,Sun,Medium
City_3,1988,0,Sat,Medium
City_3,526,5,Sun,Medium
City_3,130,11,Tue,Medium
City_3,151,18,Sun,High
City_3,1540,7,Fri,Low
City_3,971,20,Sun,Low
City_3,1474,3,Wed,High
City_3,698,19,Sat,Medium
City_3,1711,17,Wed,Medium
City_3,1734,18,Fri,Medium
City_3,1410,9,Sat,Low
City_3,107,14,Sun,Medium
City_3,1769,18,Sat,Medium
City_3,139,9,Fri,Medium
City_3,1848,19,Mon,Medium
City_3,1805,19,Tue,Medium
City_3,1518,4,Tue,High
City_3,1601,15,Sun,High
City_3,511,4,Wed,Medium
City_3,456,8,Wed,Low
City_3,864,13,Tue,Low
City_3,402,7,Wed,Medium
City_3,1024,17,Sun,Low
City_3,928,2,Sun,High
City_3,1530,5,Wed,Low
City_3,982,22,Sun,Medium
City_3,1446,12,Wed,Medium
City_3,1912,10,Wed,Medium
City_3,777,23,Tue,Medium
City_3,1056,13,Wed,High
City_3,828,9,Wed,Medium
City_3,1918,17,Wed,Low
City_3,401,13,Sun,Low
City_3,162,3,Wed,Low
City_3,1224,15,Mon,Medium
City_3,1936,2,Mon,Low
City_3,1896,14,Tue,Medium
City_3,1614,0,Sun,Medium
City_3,935,18,Thu,Low
City_3,1190,6,Sat,High
City_3,1760,20,Wed,Low
City_3,1493,1,Thu,Low
City_3,884,20,Fri,Medium
City_3,895,11,Sat,High
City_3,193,21,Tue,Low
City_3,581,10,Sun,Low
City_3,1291,21,Fri,Medium
City_3,1910,9,Mon,Medium
City_3,1794,11,Sun,Low
City_3,1801,7,Sat,Medium
City_3,1173,23,Mon,Medium
City_3,244,15,Fri,Medium
City_3,1175,3,Wed,High
City_3,436,18,Sat,Medium
City_3,1528,3,Mon,Medium
City_3,1153,0,Sun,Medium
City_3,1688,15,Mon,High
City_3,601,22,Tue,High
City_3,449,6,Sun,High
City_3,1214,2,Fri,Medium
City_3,379,6,Sun,Medium
City_3,1009,22,Sun,Low
City_3,1511,19,Fri,Medium
City_3,1921,11,Sat,Medium
City_3,1487,19,Thu,Medium
City_3,935,22,Wed,High
City_3,172,1,Sun,High
City_3,432,2,Fri,Low
City_3,975,2,Thu,Low
City_3,1894,1,Sun,Medium
City_3,466,17,Wed,High
City_3,1581,19,Mon,Low
City_3,1147,3,Wed,High
City_3,1389,21,Mon,Medium
City_3,1837,5,Mon,Medium
City_3,1853,18,Tue,Medium
City_3,574,20,Thu,High
City_3,1730,6,Thu,Medium
City_3,757,23,Fri,High
City_3,1896,6,Fri,High
City_3,273,0,Tue,High
City_3,1100,9,Sun,Medium
City_3,1535,11,Thu,Medium
City_3,674,18,Fri,Low
City_3,1312,17,Wed,Medium
City_3,957,6,Mon,Low
City_3,574,13,Thu,High
City_3,799,5,Thu,Medium
City_3,1849,14,Mon,High
City_3,221,9,Tue,Medium
City_3,1937,3,Tue,High
City_3,1202,18,Sat,Medium
City_3,1873,7,Thu,Low
City_3,1688,5,Wed,Low
City_3,1034,3,Tue,Medium
City_3,962,8,Sun,Medium
City_3,1867,11,Sun,Low
City_3,1348,8,Sun,Medium
City_3,1188,12,Thu,Low
City_3,680,13,Sat,Low
City_3,1454,18,Fri,Low
City_3,810,4,Sat,High
City_3,1969,23,Wed,High
City_3,311,13,Sat,Medium
City_3,1543,20,Sun,Medium
City_3,1049,3,Thu,Medium
City_3,710,0,Wed,Low
City_3,473,6,Tue,Low
City_3,1781,15,Fri,Medium
City_3,995,19,Thu,Low
City_3,1976,8,Fri,Low
City_3,227,11,Fri,Medium
City_3,1526,18,Sat,High
City_3,1706,22,Thu,Medium
City_3,1332,21,Wed,High
City_3,1299,18,Sun,Low
City_3,444,15,Sun,Medium
City_3,246,9,Fri,Low
City_3,532,14,Thu,Medium
City_3,1332,10,Sun,Medium
City_3,1303,20,Tue,Medium
City_3,1561,12,Thu,Medium
City_3,1901,17,Thu,Medium
City_3,1303,18,Wed,Medium
City_3,1825,15,Wed,Medium
City_3,1588,14,Fri,High
City_3,168,19,Mon,Medium
City_3,1018,14,Thu,Low
City_3,1395,22,Tue,High
City_3,558,19,Fri,High
City_3,1644,16,Mon,Medium
City_3,1657,7,Wed,Medium
City_3,1091,7,Thu,Medium
City_3,835,3,Tue,High
City_3,1090,9,Sun,Medium
City_3,539,14,Sat,Low
City_3,1584,19,Thu,Medium
City_3,508,15,Tue,Low
City_3,102,19,Tue,Low
City_3,769,14,Tue,Low
City_3,919,14,Mon,Low
City_3,947,17,Fri,High
City_3,794,22,Tue,Medium
City_3,559,9,Tue,Medium
City_3,307,17,Wed,Medium
City_3,1278,9,Tue,High
City_3,412,2,Fri,Medium
City_3,1462,9,Sun,Low
City_3,532,5,Sun,Low
City_3,1931,11,Thu,High
City_3,1764,3,Mon,Medium
City_3,775,5,Mon,High
City_3,772,4,Fri,Low
City_3,472,9,Tue,Medium
City_3,1758,0,Fri,High
City_3,106,14,Sun,Medium
City_3,827,13,Sun,Low
City_3,1131,7,Wed,Low
City_3,738,19,Thu,Medium
City_3,997,8,Sat,Low
City_3,1838,5,Fri,Medium
City_3,450,18,Tue,Medium
City_3,1518,8,Fri,Medium
City_3,459,21,Wed,Low
City_3,1803,13,Sun,High
City_3,1349,14,Wed,Medium
City_3,597,3,Tue,High
City_3,1096,15,Fri,Low
City_3,1000,7,Tue,Low
City_3,590,22,Sat,Medium
City_3,763,9,Sun,Low
City_3,1600,5,Mon,Medium
City_3,1813,4,Sun,Medium
City_3,695,10,Sun,Low
City_3,766,6,Thu,Low
City_3,1192,22,Fri,Medium
City_3,1135,6,Wed,Low
City_3,863,0,Sun,Low
City_3,820,22,Thu,High
City_3,1499,14,Thu,Medium
City_3,1575,2,Mon,Low
City_3,492,0,Sun,Low
City_3,1706,21,Thu,Medium
City_3,1852,13,Wed,Medium
City_3,1460,17,Wed,Low
City_3,1728,14,Sat,Low
City_3,682,21,Thu,Medium
City_3,1077,17,Sun,Medium
City_3,1518,14,Sat,Low
City_3,1756,5,Thu,Medium
City_3,1738,7,Thu,Medium
City_3,1741,23,Thu,Low
City_3,1442,18,Tue,Low
City_3,1848,6,Fri,Medium
City_3,476,16,Wed,Medium
City_3,253,23,Sun,Medium
City_3,905,13,Sat,Medium
City_3,1917,19,Wed,Low
City_3,330,2,Thu,Medium
City_3,1006,14,Sun,High
City_3,1172,10,Fri,Medium
City_3,239,12,Tue,Medium
City_3,1026,10,Mon,Medium
City_3,782,3,Tue,Low
City_3,1969,4,Mon,High
City_3,285,5,Thu,High
City_3,470,9,Tue,Medium
City_3,1327,6,Mon,High
City_3,247,4,Thu,Medium
City_3,822,0,Sun,Low
City_3,925,21,Tue,Medium
City_3,1755,23,Tue,Medium
City_3,893,9,Wed,Low
City_3,1291,22,Sat,Low
City_3,1961,7,Mon,Medium
City_3,180,6,Sat,Medium
City_3,1862,17,Sat,High
City_3,1113,14,Sat,Medium
City_3,1537,17,Mon,High
City_3,1335,21,Wed,Medium
City_3,619,18,Tue,Low
City_3,1169,15,Wed,Low
City_3,1458,18,Sun,Medium
City_3,892,16,Thu,Low
City_3,993,17,Fri,Low
City_3,1455,14,Sun,Medium
City_3,203,1,Sun,Medium
City_3,1960,1,Tue,Medium
City_3,1229,3,Thu,Medium
City_3,1340,14,Tue,High
City_3,523,19,Wed,Low
City_3,250,19,Mon,Low
City_3,640,11,Wed,Medium
City_3,1263,16,Fri,Low
City_3,1089,3,Sat,Medium
City_3,428,21,Tue,Low
City_3,1983,1,Fri,Medium
City_3,1986,8,Thu,Medium
City_3,1342,8,Mon,Medium
City_3,509,5,Mon,Medium
City_3,1962,10,Sun,Medium
City_3,265,22,Fri,Medium
City_3,220,13,Wed,Low
City_3,1261,1,Mon,Medium
City_3,1453,0,Sat,Low
City_3,1274,11,Mon,Low
City_3,1063,12,Tue,Low
City_3,1743,15,Sun,Medium
City_3,1130,23,Mon,Medium
City_3,1662,20,Thu,High
City_3,1216,6,Fri,Low
City_3,1338,17,Mon,High
City_3,1228,12,Fri,Low
City_3,1597,11,Mon,Low
City_3,952,20,Sat,Low
City_3,159,16,Tue,Medium
City_3,1303,7,Thu,Medium
City_3,1023,20,Mon,Low
City_3,1691,20,Sat,Medium
City_3,1089,3,Mon,Medium
City_3,1690,21,Wed,Medium
City_3,813,2,Mon,Low
City_3,296,7,Thu,High
City_3,1370,1,Thu,High
City_3,1230,12,Fri,Medium
City_3,521,14,Sun,Medium
City_3,1025,10,Sun,Low
City_3,527,3,Sat,Low
City_3,1487,1,Wed,Medium
City_3,674,8,Tue,Low
City_3,1427,4,Wed,Medium
City_3,1472,15,Wed,Medium
City_3,1230,20,Wed,Medium
City_3,181,8,Fri,Medium
City_3,169,2,Sun,Medium
City_3,716,14,Mon,Medium
