client_id,Source_IP_Encoded,Bytes_Sent,Protocol_Type,Session_Length_sec,Intrusion
Network_3,249039,10819,ICMP,436,1
Network_3,809996,55159,UDP,373,0
Network_3,105256,3724,UDP,220,0
Network_3,915945,1700,UDP,494,0
Network_3,704662,72089,TCP,10,0
Network_3,611465,95521,TCP,258,0
Network_3,887679,50422,TCP,276,0
Network_3,495589,78551,ICMP,102,0
Network_3,153861,72804,ICMP,45,0
Network_3,827381,10971,TCP,479,0
Network_3,941046,19199,TCP,264,0
Network_3,583927,16756,UDP,342,0
Network_3,227134,69931,UDP,549,0
Network_3,679655,3180,ICMP,177,0
Network_3,947171,26455,ICMP,127,0
Network_3,344446,66295,TCP,596,0
Network_3,487205,36594,ICMP,73,0
Network_3,489290,62186,UDP,41,0
Network_3,638480,62400,TCP,66,0
Network_3,723052,74773,UDP,44,0
Network_3,183278,28502,UDP,390,0
Network_3,769479,9977,ICMP,526,1
Network_3,211059,57848,TCP,187,0
Network_3,900233,28446,UDP,251,0
Network_3,803684,86584,TCP,232,0
Network_3,995304,14690,TCP,136,0
Network_3,186782,92307,ICMP,61,0
Network_3,255136,82018,ICMP,399,0
Network_3,314415,56159,TCP,93,0
Network_3,343210,52206,UDP,429,0
Network_3,208122,97354,UDP,460,0
Network_3,651887,62036,TCP,269,0
Network_3,942551,77291,UDP,7,0
Network_3,411694,98773,TCP,576,1
Network_3,915196,64776,UDP,477,0
Network_3,678901,37671,TCP,77,0
Network_3,324523,18233,ICMP,382,0
Network_3,174168,87303,TCP,300,0
Network_3,552382,13426,UDP,468,0
Network_3,884053,75865,ICMP,178,0
Network_3,281792,52679,TCP,351,0
Network_3,424756,63055,TCP,527,0
Network_3,431211,28600,TCP,388,1
Network_3,408179,1161,UDP,433,0
Network_3,518656,24242,UDP,40,0
Network_3,685399,80129,UDP,382,0
Network_3,615149,84592,TCP,289,0
Network_3,541971,50781,ICMP,556,0
Network_3,925400,56539,UDP,172,0
Network_3,403109,53686,UDP,539,0
Network_3,275733,19403,TCP,255,0
Network_3,604412,4842,TCP,317,0
Network_3,345083,86137,ICMP,240,0
Network_3,747626,55367,UDP,86,0
Network_3,949007,4664,UDP,362,0
Network_3,810074,23178,UDP,484,0
Network_3,375631,65040,TCP,553,0
Network_3,622614,2978,TCP,351,0
Network_3,125746,84669,ICMP,413,0
Network_3,664606,30970,ICMP,550,0
Network_3,904801,98545,ICMP,278,0
Network_3,455381,93097,ICMP,518,1
Network_3,637451,89360,ICMP,248,0
Network_3,534956,65506,ICMP,559,0
Network_3,333028,95989,UDP,242,0
Network_3,229531,46543,ICMP,480,0
Network_3,768409,16656,ICMP,416,0
Network_3,785618,36475,TCP,115,0
Network_3,822425,66215,ICMP,325,0
Network_3,281184,40626,ICMP,289,0
Network_3,276363,34685,TCP,485,0
Network_3,603268,93393,ICMP,471,0
Network_3,915932,27794,TCP,251,0
Network_3,480407,9921,TCP,488,0
Network_3,973448,83929,ICMP,508,0
Network_3,632335,74310,TCP,276,0
Network_3,575783,44593,UDP,166,0
Network_3,433110,81800,ICMP,300,0
Network_3,475722,33422,TCP,191,0
Network_3,856488,38471,TCP,29,0
Network_3,769908,72650,TCP,152,0
Network_3,474035,5421,ICMP,222,0
Network_3,352307,22601,UDP,448,0
Network_3,595756,21236,ICMP,370,0
Network_3,392002,8571,UDP,52,0
Network_3,944058,69765,TCP,380,0
Network_3,482655,54574,ICMP,505,0
Network_3,777297,52106,ICMP,373,0
Network_3,380454,94620,TCP,151,0
Network_3,298856,30649,TCP,362,0
Network_3,741302,80722,ICMP,508,0
Network_3,662169,96428,TCP,527,0
Network_3,841038,86974,TCP,14,0
Network_3,557381,91227,UDP,4,1
Network_3,230696,5254,UDP,128,0
Network_3,737383,62017,UDP,586,0
Network_3,790368,47167,ICMP,340,1
Network_3,586539,74906,TCP,186,0
Network_3,766838,95296,TCP,75,0
Network_3,921587,19250,ICMP,510,0
Network_3,705670,55644,UDP,265,1
Network_3,698912,13029,UDP,76,1
Network_3,983607,2157,UDP,508,0
Network_3,661925,15328,UDP,19,0
Network_3,756883,99445,UDP,425,0
Network_3,341771,51579,TCP,555,0
Network_3,225650,15466,UDP,290,0
Network_3,958131,98762,UDP,463,0
Network_3,822519,17136,ICMP,208,0
Network_3,709870,39750,ICMP,368,0
Network_3,344371,2530,ICMP,359,0
Network_3,735292,11138,TCP,391,0
Network_3,645295,52989,TCP,184,0
Network_3,648517,25128,UDP,546,0
Network_3,182638,56509,ICMP,25,0
Network_3,185884,3574,UDP,194,0
Network_3,491080,56667,UDP,377,0
Network_3,676602,3200,TCP,551,0
Network_3,762552,30470,TCP,99,0
Network_3,522086,86462,UDP,463,0
Network_3,403539,95993,TCP,511,0
Network_3,448334,6984,TCP,466,0
Network_3,989571,99504,ICMP,446,0
Network_3,224430,85038,ICMP,298,0
Network_3,212798,46342,UDP,417,0
Network_3,457044,8081,UDP,110,0
Network_3,641305,92669,ICMP,17,0
Network_3,123499,93686,UDP,242,0
Network_3,277766,63198,UDP,599,0
Network_3,454556,32554,ICMP,158,0
Network_3,781927,72075,TCP,51,0
Network_3,577850,60671,TCP,375,0
Network_3,590072,99421,UDP,417,0
Network_3,953770,8855,TCP,134,0
Network_3,830043,48717,ICMP,549,0
Network_3,376509,88451,ICMP,166,1
Network_3,838274,21500,TCP,169,0
Network_3,241560,76387,UDP,460,0
Network_3,344612,70838,ICMP,116,0
Network_3,621677,21067,TCP,328,0
Network_3,720646,62237,ICMP,189,0
Network_3,200601,92885,ICMP,124,0
Network_3,642531,18934,ICMP,10,0
Network_3,190031,55333,ICMP,197,0
Network_3,449305,74853,UDP,516,0
Network_3,205280,72149,ICMP,15,0
Network_3,676204,55530,UDP,239,0
Network_3,497028,8876,ICMP,39,0
Network_3,398586,22653,TCP,65,0
Network_3,661436,63655,TCP,379,0
Network_3,122794,13523,UDP,399,0
Network_3,571411,8287,TCP,162,0
Network_3,594579,56619,ICMP,597,0
Network_3,864024,87523,TCP,458,0
Network_3,979875,51977,TCP,4,0
Network_3,752182,33418,UDP,453,0
Network_3,593285,40762,TCP,85,0
Network_3,813409,49159,UDP,246,0
Network_3,332649,89938,UDP,221,0
Network_3,987634,26829,UDP,394,0
Network_3,432772,11088,UDP,180,0
Network_3,775415,95484,ICMP,304,0
Network_3,116509,54753,UDP,180,0
Network_3,181789,20574,ICMP,526,0
Network_3,472812,11590,TCP,119,0
Network_3,367440,81976,TCP,12,0
Network_3,562605,11059,UDP,391,0
Network_3,312175,30786,UDP,151,0
Network_3,252464,88437,UDP,504,0
Network_3,542878,12453,ICMP,71,0
Network_3,135534,78798,TCP,228,0
Network_3,133575,72396,ICMP,397,0
Network_3,443701,60165,ICMP,203,0
Network_3,933346,72487,UDP,515,0
Network_3,296565,79218,UDP,208,0
Network_3,689962,92991,ICMP,43,0
Network_3,993608,77107,ICMP,300,0
Network_3,650484,90103,ICMP,285,0
Network_3,519750,22724,ICMP,194,0
Network_3,542246,65150,UDP,501,0
Network_3,338961,85322,ICMP,238,0
Network_3,223648,52620,ICMP,518,0
Network_3,604188,96130,UDP,146,0
Network_3,710532,62682,TCP,454,0
Network_3,645161,24346,UDP,301,0
Network_3,903416,46159,TCP,313,0
Network_3,293258,98090,ICMP,57,0
Network_3,469134,63096,ICMP,229,0
Network_3,296179,37695,TCP,444,0
Network_3,624698,60104,TCP,502,0
Network_3,621696,80792,TCP,453,0
Network_3,700475,2226,UDP,484,0
Network_3,150491,23085,ICMP,142,0
Network_3,322653,12522,TCP,435,0
Network_3,137489,17835,ICMP,18,0
Network_3,852126,65751,ICMP,244,0
Network_3,840225,37485,UDP,365,0
Network_3,922087,9824,TCP,543,0
Network_3,510798,57112,UDP,475,0
Network_3,250546,92364,TCP,409,0
Network_3,739967,98264,ICMP,558,0
Network_3,551715,38042,ICMP,91,0
Network_3,607243,57628,UDP,359,0
Network_3,824937,36020,UDP,419,0
Network_3,795782,59483,TCP,5,0
Network_3,795071,4898,TCP,90,0
Network_3,121433,10383,ICMP,591,0
Network_3,555847,21992,UDP,430,0
Network_3,398633,34649,UDP,114,0
Network_3,907416,68947,UDP,395,0
Network_3,596583,84372,UDP,10,0
Network_3,299228,35841,UDP,406,0
Network_3,189875,54797,ICMP,39,0
Network_3,910191,26764,TCP,181,0
Network_3,339384,13985,ICMP,319,0
Network_3,149293,96522,TCP,387,0
Network_3,237475,13748,UDP,8,0
Network_3,458483,24067,ICMP,96,0
Network_3,439996,24170,ICMP,34,0
Network_3,705371,26150,TCP,133,0
Network_3,725850,72363,TCP,84,0
Network_3,728105,38348,ICMP,503,0
Network_3,133853,82562,TCP,362,0
Network_3,175249,5734,TCP,357,0
Network_3,844015,63879,UDP,136,1
Network_3,595879,59885,TCP,88,0
Network_3,199837,34862,TCP,175,0
Network_3,598739,89835,UDP,36,0
Network_3,901860,62080,UDP,267,0
Network_3,213803,94590,TCP,411,0
Network_3,646700,65884,UDP,110,0
Network_3,240119,84881,TCP,8,0
Network_3,716823,53299,UDP,327,0
Network_3,611166,91115,UDP,79,0
Network_3,738888,17583,ICMP,453,0
Network_3,287705,99480,UDP,589,0
Network_3,661885,96281,UDP,234,0
Network_3,116025,29301,ICMP,568,0
Network_3,897555,65047,UDP,475,1
Network_3,902786,24141,TCP,325,0
Network_3,329216,21116,UDP,261,0
Network_3,750794,89173,UDP,586,0
Network_3,415607,54532,ICMP,231,0
Network_3,571274,51853,TCP,313,0
Network_3,926592,68238,UDP,519,0
Network_3,744133,88483,UDP,244,0
Network_3,476474,90493,UDP,41,0
Network_3,990081,67233,TCP,338,0
Network_3,222486,97745,TCP,187,0
Network_3,535727,9235,UDP,95,0
Network_3,176905,96617,UDP,508,1
Network_3,694250,69551,TCP,534,0
Network_3,292217,63561,UDP,279,1
Network_3,205317,17039,TCP,410,0
Network_3,618428,80729,UDP,422,0
Network_3,481844,83534,ICMP,357,0
Network_3,914387,73201,UDP,317,0
Network_3,368589,89820,ICMP,413,0
Network_3,702625,36275,UDP,66,0
Network_3,460106,64202,UDP,384,0
Network_3,388412,5415,TCP,142,0
Network_3,103002,31007,UDP,85,0
Network_3,996938,5380,UDP,271,0
Network_3,746701,93679,TCP,420,0
Network_3,579706,3958,UDP,246,0
Network_3,994426,71689,UDP,347,0
Network_3,783441,20287,UDP,234,0
Network_3,424386,14588,TCP,539,0
Network_3,114537,31308,ICMP,170,0
Network_3,517112,8567,ICMP,180,0
Network_3,186315,90122,UDP,326,0
Network_3,701924,45743,ICMP,478,0
Network_3,706225,63830,TCP,553,0
Network_3,984654,82286,UDP,72,0
Network_3,396453,14289,ICMP,119,0
Network_3,369679,37840,ICMP,581,0
Network_3,128536,15936,ICMP,92,0
Network_3,397327,20435,TCP,323,0
Network_3,563118,68390,ICMP,277,0
Network_3,218708,69654,UDP,520,0
Network_3,390101,21438,UDP,200,0
Network_3,823889,74462,UDP,390,0
Network_3,459987,68547,TCP,29,0
Network_3,166069,37028,ICMP,82,1
Network_3,519395,26651,ICMP,76,1
Network_3,594055,64421,TCP,90,0
Network_3,310074,97202,UDP,139,0
Network_3,159627,96329,UDP,198,0
Network_3,152257,89580,UDP,231,0
Network_3,467002,97434,TCP,277,0
Network_3,126209,11314,ICMP,554,0
Network_3,454500,65671,UDP,384,0
Network_3,681362,25182,TCP,144,0
Network_3,119896,15001,TCP,415,0
Network_3,516123,25272,UDP,496,0
Network_3,261943,5296,ICMP,28,0
Network_3,832134,52546,UDP,124,0
Network_3,530092,54487,UDP,554,0
Network_3,872130,97854,UDP,20,0
Network_3,804758,49347,ICMP,439,0
Network_3,261070,94032,UDP,349,0
Network_3,677322,47977,TCP,594,0
Network_3,435711,50879,ICMP,157,1
Network_3,981510,14031,UDP,108,0
Network_3,401203,85187,UDP,244,1
Network_3,423843,46937,UDP,484,0
Network_3,201056,18787,TCP,429,0
Network_3,404760,30631,UDP,316,0
Network_3,300442,42650,TCP,351,0
Network_3,755224,54138,ICMP,458,0
Network_3,594321,68896,ICMP,479,0
Network_3,466125,75476,TCP,110,0
Network_3,667814,4909,ICMP,277,0
Network_3,790330,15760,UDP,72,0
Network_3,918837,27995,UDP,562,0
Network_3,631009,26034,UDP,242,0
Network_3,908579,71460,UDP,526,0
Network_3,112065,3186,ICMP,298,0
Network_3,612596,32356,ICMP,89,0
Network_3,257814,23845,ICMP,229,0
Network_3,796286,94830,ICMP,30,0
Network_3,158405,23023,TCP,248,1
Network_3,949014,39185,UDP,583,0
Network_3,814207,20280,UDP,141,0
Network_3,147110,36043,TCP,68,0
Network_3,689266,35745,ICMP,29,0
Network_3,365249,39291,UDP,260,0
Network_3,984024,26960,TCP,450,0
Network_3,223504,49450,UDP,541,0
Network_3,378920,68051,TCP,482,0
Network_3,189326,69357,TCP,247,0
Network_3,466655,26221,ICMP,125,0
Network_3,836617,35501,TCP,19,0
Network_3,267657,19025,ICMP,355,0
Network_3,460384,43822,UDP,382,0
Network_3,537722,57822,ICMP,152,0
Network_3,251521,68594,UDP,479,0
Network_3,495519,31511,TCP,141,0
Network_3,224192,97518,TCP,144,0
Network_3,194308,44768,TCP,418,0
Network_3,577310,7600,ICMP,307,0
Network_3,429904,57570,ICMP,205,0
Network_3,516936,17317,TCP,465,0
Network_3,882914,2384,UDP,86,0
Network_3,991137,32227,TCP,585,0
Network_3,740732,21673,TCP,454,0
Network_3,731731,24152,TCP,395,0
Network_3,385004,48676,UDP,506,0
Network_3,402000,40704,UDP,228,0
Network_3,256579,5291,ICMP,581,0
Network_3,453622,3243,ICMP,411,0
Network_3,440468,50997,ICMP,573,0
Network_3,137272,27908,UDP,408,0
Network_3,182227,29678,TCP,90,0
Network_3,126402,46204,ICMP,40,0
Network_3,573730,15419,UDP,517,0
Network_3,490437,53179,UDP,89,0
Network_3,710687,63888,TCP,435,0
Network_3,198622,14854,ICMP,94,0
Network_3,285184,27552,ICMP,105,0
Network_3,227317,64007,ICMP,255,0
Network_3,942998,72325,UDP,514,0
Network_3,509974,13547,ICMP,47,0
Network_3,451822,35660,TCP,594,0
Network_3,137919,68069,ICMP,146,0
Network_3,419733,36680,TCP,304,0
Network_3,911948,28276,UDP,568,0
Network_3,708786,41350,UDP,215,0
Network_3,819103,30701,UDP,432,0
Network_3,171894,28367,TCP,208,0
Network_3,861624,53145,TCP,168,0
Network_3,541062,9554,ICMP,588,0
Network_3,537654,9374,TCP,304,0
Network_3,370629,42317,UDP,133,0
Network_3,313904,57824,TCP,271,0
Network_3,699827,74897,ICMP,132,0
Network_3,164246,38684,ICMP,588,0
Network_3,883437,82315,ICMP,40,0
Network_3,139229,75821,ICMP,416,1
Network_3,657229,9050,UDP,7,1
Network_3,661585,33696,TCP,308,0
Network_3,841653,33015,TCP,374,0
Network_3,745489,77103,UDP,169,0
Network_3,247214,73715,ICMP,77,0
Network_3,745218,2710,UDP,275,0
Network_3,557100,93448,UDP,56,0
Network_3,299191,56403,UDP,121,0
Network_3,516849,61276,UDP,332,0
Network_3,826299,11332,ICMP,443,0
Network_3,341825,36815,TCP,524,0
Network_3,388599,40274,TCP,452,0
Network_3,235006,16410,ICMP,473,0
Network_3,667093,17661,UDP,221,0
Network_3,306429,64056,UDP,528,0
Network_3,866752,76779,TCP,206,0
Network_3,750842,7350,UDP,48,0
Network_3,290973,16125,TCP,262,0
Network_3,923838,45305,ICMP,34,1
Network_3,807932,73649,UDP,294,0
Network_3,980191,95594,ICMP,333,0
Network_3,557293,75927,UDP,391,0
Network_3,115740,71398,ICMP,494,0
Network_3,774583,66313,ICMP,179,0
Network_3,685081,94985,ICMP,18,0
Network_3,600767,34733,UDP,521,0
Network_3,555256,32025,UDP,356,0
Network_3,232068,78202,UDP,90,0
Network_3,693900,69999,TCP,127,0
Network_3,405949,13362,ICMP,38,1
Network_3,473014,44682,UDP,390,0
Network_3,268790,28290,TCP,100,0
Network_3,542057,85012,UDP,152,0
Network_3,458645,8787,ICMP,454,0
Network_3,874268,35655,UDP,509,0
Network_3,379964,81808,UDP,139,0
Network_3,537352,80449,ICMP,378,1
Network_3,455011,75642,UDP,586,0
Network_3,632419,15650,ICMP,38,0
Network_3,796833,28162,ICMP,226,0
Network_3,895405,40675,UDP,393,0
Network_3,706882,9976,TCP,462,0
Network_3,151268,71406,UDP,330,1
Network_3,440541,76170,TCP,16,0
Network_3,271050,9665,TCP,592,1
Network_3,389406,62840,ICMP,7,0
Network_3,780317,43867,UDP,150,0
Network_3,630413,11879,ICMP,131,0
Network_3,267878,90886,UDP,509,0
Network_3,622876,89290,TCP,390,0
Network_3,692845,956,UDP,480,0
Network_3,686501,36724,ICMP,527,0
Network_3,392178,32420,ICMP,82,0
Network_3,109266,12732,ICMP,491,0
Network_3,293003,93642,TCP,448,0
Network_3,325190,78695,TCP,323,0
Network_3,361015,33216,UDP,148,0
Network_3,678683,91972,TCP,472,0
Network_3,249014,54827,ICMP,401,0
Network_3,284023,82452,TCP,271,0
Network_3,352577,45001,ICMP,148,0
Network_3,108734,29440,UDP,352,0
Network_3,997806,57331,TCP,460,0
Network_3,619353,12132,UDP,74,0
Network_3,750739,30133,ICMP,52,0
Network_3,174767,52354,UDP,189,0
Network_3,814373,57796,TCP,129,0
Network_3,626561,55919,ICMP,129,0
Network_3,675951,83996,UDP,504,0
Network_3,749670,66361,TCP,313,0
Network_3,796612,34871,TCP,301,0
Network_3,919313,12728,ICMP,85,0
Network_3,565094,1133,TCP,512,0
Network_3,634001,14556,TCP,529,0
Network_3,949079,59386,UDP,492,0
Network_3,542118,31681,UDP,194,0
Network_3,290672,25149,TCP,517,0
Network_3,907587,27935,UDP,122,1
Network_3,294708,87884,TCP,547,0
Network_3,146246,72980,TCP,377,0
Network_3,962514,48875,UDP,554,0
Network_3,120442,5782,TCP,362,0
Network_3,847318,3451,UDP,326,0
Network_3,196006,34878,ICMP,80,1
Network_3,537640,90024,TCP,117,0
Network_3,125104,90993,UDP,364,0
Network_3,808489,12149,TCP,70,0
Network_3,166888,84149,TCP,169,0
Network_3,869920,74206,ICMP,519,0
Network_3,126461,58977,ICMP,194,0
Network_3,852334,56969,UDP,323,0
Network_3,894552,36648,ICMP,383,0
Network_3,877398,38946,ICMP,444,0
Network_3,944354,55285,ICMP,101,0
Network_3,281415,49017,ICMP,555,0
Network_3,726179,32408,TCP,140,0
Network_3,778382,29851,ICMP,423,1
Network_3,882575,67370,TCP,219,0
Network_3,780176,61722,UDP,532,0
Network_3,332543,56648,TCP,27,0
Network_3,230390,11093,ICMP,231,0
Network_3,867677,55151,UDP,415,0
Network_3,132268,12862,ICMP,304,0
Network_3,197948,17520,UDP,390,0
Network_3,773233,62551,ICMP,402,0
Network_3,479177,95987,ICMP,495,0
Network_3,466634,91023,UDP,137,0
Network_3,160760,97517,TCP,154,0
Network_3,131220,17823,TCP,181,0
Network_3,679255,81326,ICMP,484,0
Network_3,321858,53077,TCP,158,0
Network_3,116065,74117,UDP,465,0
Network_3,486745,13285,TCP,416,0
Network_3,278415,9013,TCP,138,0
Network_3,331743,60828,ICMP,402,0
Network_3,106205,75907,UDP,121,0
Network_3,274710,61285,TCP,232,0
Network_3,799610,85092,ICMP,248,0
Network_3,401034,24543,ICMP,416,0
Network_3,822962,90317,UDP,14,0
Network_3,892407,89890,ICMP,31,0
Network_3,667758,43041,ICMP,407,0
Network_3,733731,2642,UDP,109,0
Network_3,368643,55301,UDP,263,0
Network_3,185019,33198,UDP,9,0
Network_3,732125,4635,TCP,94,0
Network_3,537185,88248,UDP,350,0
Network_3,234682,35360,UDP,415,0
Network_3,236497,63825,UDP,239,0
Network_3,261353,16550,ICMP,167,0
Network_3,732020,87247,ICMP,366,1
Network_3,633436,34473,TCP,83,0
Network_3,453914,28824,TCP,282,0
Network_3,312954,89043,ICMP,445,0
Network_3,926944,92289,TCP,405,0
Network_3,545060,98761,TCP,108,0
Network_3,637728,29106,TCP,90,0
Network_3,137982,18510,TCP,481,0
Network_3,533207,3971,ICMP,90,0
Network_3,679118,11397,TCP,46,0
Network_3,811289,99981,UDP,305,0
Network_3,310822,99985,TCP,153,0
Network_3,124610,30533,TCP,414,0
Network_3,531649,73090,ICMP,424,0
Network_3,722589,89365,TCP,260,0
Network_3,181036,56522,TCP,545,0
Network_3,643391,69546,ICMP,124,1
Network_3,274624,76932,TCP,509,0
Network_3,247316,87770,ICMP,293,0
Network_3,919744,97961,ICMP,9,0
Network_3,870906,23717,ICMP,246,0
Network_3,503000,30558,UDP,17,0
Network_3,553310,27128,UDP,175,0
Network_3,646709,5195,ICMP,110,0
Network_3,408676,40250,ICMP,548,0
Network_3,876859,93173,ICMP,590,0
Network_3,865917,68388,TCP,469,0
Network_3,402304,72989,ICMP,185,0
Network_3,281874,36748,UDP,300,0
Network_3,452233,97568,ICMP,465,0
Network_3,456701,80662,TCP,510,0
Network_3,300300,67393,TCP,138,0
Network_3,822099,67429,TCP,528,0
Network_3,598466,37980,TCP,112,0
Network_3,413237,55304,UDP,46,0
Network_3,208005,79911,ICMP,431,0
Network_3,573682,68011,UDP,412,0
Network_3,800832,51215,UDP,113,0
Network_3,349207,6107,ICMP,94,0
Network_3,832854,74029,UDP,149,0
Network_3,351536,98881,ICMP,79,0
Network_3,849231,32253,TCP,127,0
Network_3,359773,5499,UDP,178,0
Network_3,599204,26785,TCP,296,0
Network_3,197909,62434,UDP,529,0
Network_3,626105,28698,UDP,195,0
Network_3,972791,47336,ICMP,41,0
Network_3,240250,50015,UDP,386,0
Network_3,267285,82365,TCP,453,0
Network_3,259659,60116,UDP,408,1
Network_3,882700,17137,ICMP,489,0
Network_3,358248,57121,TCP,228,1
Network_3,675469,96430,TCP,187,0
Network_3,304098,69446,ICMP,342,0
Network_3,806894,94342,TCP,223,0
Network_3,570688,62187,UDP,582,0
Network_3,389028,79767,ICMP,441,0
Network_3,121470,67027,ICMP,308,0
Network_3,931010,74557,TCP,161,0
Network_3,114926,85294,ICMP,456,1
Network_3,357862,70636,UDP,62,0
Network_3,308710,42764,ICMP,362,0
Network_3,716578,80016,UDP,395,0
Network_3,586442,52727,TCP,198,0
Network_3,565925,84417,UDP,164,0
Network_3,592230,37962,ICMP,179,0
Network_3,443476,63609,UDP,387,0
Network_3,829140,92389,ICMP,287,0
Network_3,497890,22340,ICMP,231,0
Network_3,540712,18192,ICMP,104,0
Network_3,528337,78097,ICMP,541,0
Network_3,846980,50923,ICMP,491,0
Network_3,509924,61277,UDP,485,0
Network_3,138723,22411,UDP,130,0
Network_3,914947,8443,TCP,284,0
Network_3,892445,1371,UDP,5,0
Network_3,765774,31248,ICMP,154,0
Network_3,831596,21377,ICMP,597,0
Network_3,757149,43244,UDP,45,0
Network_3,400563,2671,UDP,230,0
Network_3,292511,14956,UDP,517,0
Network_3,904940,34095,TCP,100,0
Network_3,660834,28839,UDP,437,0
Network_3,290986,75005,ICMP,395,0
Network_3,514726,38800,TCP,436,0
Network_3,986211,55670,ICMP,413,1
Network_3,751017,5040,ICMP,346,0
Network_3,172356,69447,ICMP,373,0
Network_3,190464,41937,TCP,408,0
Network_3,708308,38429,TCP,162,0
Network_3,101350,83909,UDP,566,0
Network_3,289889,26723,ICMP,56,0
Network_3,558700,45877,TCP,492,0
Network_3,697290,15701,ICMP,43,0
Network_3,843043,33757,TCP,36,0
Network_3,664885,35966,TCP,173,0
Network_3,522177,23315,UDP,451,1
Network_3,116504,17964,ICMP,239,0
Network_3,163048,42312,TCP,416,0
Network_3,693465,23381,UDP,86,0
Network_3,230272,32346,UDP,302,1
Network_3,850884,38409,ICMP,175,0
Network_3,138897,12517,TCP,396,0
Network_3,108424,91398,ICMP,115,0
Network_3,395007,78963,UDP,376,0
Network_3,372356,47952,ICMP,176,0
Network_3,344074,98495,TCP,379,0
Network_3,415821,74903,UDP,307,0
Network_3,953234,80002,TCP,58,0
Network_3,401836,8860,UDP,410,0
Network_3,174283,58441,UDP,589,1
Network_3,808516,25901,ICMP,122,0
Network_3,990554,743,TCP,135,0
Network_3,910245,5953,TCP,110,0
Network_3,666229,508,UDP,182,0
Network_3,657168,26017,ICMP,433,0
Network_3,539775,89522,ICMP,415,0
Network_3,858700,35362,UDP,85,0
Network_3,840781,12192,ICMP,564,0
Network_3,808725,47580,UDP,157,1
Network_3,111871,99060,ICMP,468,1
Network_3,856477,65089,UDP,248,0
Network_3,664981,46067,UDP,21,0
Network_3,293873,64409,TCP,484,0
Network_3,472024,62408,TCP,181,0
Network_3,845423,12991,TCP,529,0
Network_3,710236,97479,UDP,425,0
Network_3,412652,8412,TCP,61,1
Network_3,518631,17927,UDP,204,0
Network_3,119501,79392,UDP,446,0
Network_3,263853,50445,UDP,501,1
Network_3,596668,72882,TCP,354,0
Network_3,769145,92629,ICMP,303,0
Network_3,955828,15359,UDP,24,1
Network_3,413112,31227,UDP,114,1
Network_3,695802,11825,TCP,127,0
Network_3,648139,68243,UDP,401,0
Network_3,381177,65255,ICMP,459,0
Network_3,352825,27992,TCP,428,0
Network_3,992581,50887,UDP,463,0
Network_3,349560,12916,UDP,333,0
Network_3,312947,68876,UDP,292,0
Network_3,664135,43669,TCP,109,0
Network_3,514560,36624,UDP,594,0
Network_3,869314,2978,ICMP,386,0
Network_3,803365,89100,TCP,380,0
Network_3,107111,85461,UDP,145,0
Network_3,177615,97749,ICMP,290,0
Network_3,115966,81145,UDP,540,0
Network_3,994287,46045,ICMP,274,0
Network_3,324224,32847,ICMP,523,0
Network_3,247311,66011,ICMP,415,0
Network_3,436498,15561,TCP,513,0
Network_3,371145,97040,UDP,400,0
Network_3,487745,25578,ICMP,349,0
Network_3,846937,77863,UDP,4,0
Network_3,369166,99845,UDP,10,0
Network_3,156242,3945,UDP,351,0
Network_3,625185,37177,TCP,176,0
Network_3,887676,85502,UDP,86,0
Network_3,598270,23357,ICMP,181,0
Network_3,563382,99876,TCP,2,1
Network_3,955662,55070,TCP,315,0
Network_3,802273,96317,ICMP,538,0
Network_3,409962,14601,UDP,29,0
Network_3,116865,12428,TCP,134,0
Network_3,518075,90494,ICMP,124,0
Network_3,928947,61384,ICMP,314,0
Network_3,895233,80005,UDP,66,0
Network_3,258054,63284,UDP,361,0
Network_3,101621,58175,TCP,225,0
Network_3,440984,76644,UDP,71,0
Network_3,204752,84281,UDP,259,0
Network_3,359341,82951,UDP,428,0
Network_3,111769,7929,UDP,105,0
Network_3,862667,23032,TCP,376,0
Network_3,921759,28010,UDP,184,0
Network_3,346813,46379,UDP,488,0
Network_3,474574,72463,UDP,293,0
Network_3,701338,61939,ICMP,222,1
Network_3,869354,23324,ICMP,581,0
Network_3,228056,41414,TCP,3,0
Network_3,860378,58538,ICMP,478,0
Network_3,428250,16021,UDP,89,0
Network_3,229846,40935,TCP,96,0
Network_3,399360,30186,UDP,594,0
Network_3,101489,8581,UDP,499,0
Network_3,867245,5521,ICMP,96,0
Network_3,833828,81601,ICMP,234,0
Network_3,927722,9882,UDP,500,0
Network_3,876941,55889,UDP,239,0
Network_3,923509,83709,ICMP,374,0
Network_3,139970,60438,TCP,559,0
Network_3,219918,83688,UDP,26,0
Network_3,686046,25628,UDP,43,0
Network_3,390085,91885,ICMP,312,1
Network_3,368712,48327,ICMP,355,0
Network_3,275819,59313,TCP,574,0
Network_3,169493,67215,TCP,547,0
Network_3,280577,65273,ICMP,362,0
Network_3,863329,87912,UDP,536,0
Network_3,760598,35772,UDP,9,0
Network_3,576879,14809,TCP,572,0
Network_3,716999,96614,ICMP,267,0
Network_3,602040,96445,UDP,478,0
Network_3,279496,19925,TCP,160,0
Network_3,809807,15984,ICMP,553,0
Network_3,848401,91770,TCP,477,0
Network_3,866179,6743,UDP,477,0
Network_3,277186,18273,TCP,481,0
Network_3,638501,14965,TCP,383,0
Network_3,872194,69521,UDP,21,0
Network_3,236886,42311,ICMP,308,0
