client_id,Time_Studied_hr,Quiz_Score,Pages_Viewed,Interaction_Level,Passed
School_C,1.2684802721975257,62,17,9,1
School_C,2.277749663302424,24,77,9,1
School_C,4.605496421673813,78,79,8,1
School_C,2.7905675291212533,28,2,3,1
School_C,3.7163060129948198,20,6,7,1
School_C,-1.2763337214563304,28,31,9,1
School_C,3.7966185929945055,36,44,6,1
School_C,1.0139819013026095,75,88,3,1
School_C,2.648238520309375,44,61,7,1
School_C,0.250770928963707,62,21,9,1
School_C,1.3569082127046252,26,68,8,0
School_C,1.8165403510414169,6,11,6,1
School_C,2.4827743985219657,71,27,6,1
School_C,4.076383135815424,54,75,7,1
School_C,3.472504701762344,29,66,3,0
School_C,0.8404578057717491,64,25,2,0
School_C,4.6414560790590755,68,12,8,0
School_C,2.9778337534389387,72,5,1,1
School_C,5.262052843975917,3,38,1,1
School_C,2.856025634720646,81,67,5,1
School_C,2.52531591681303,99,91,6,1
School_C,2.31006353860016,47,85,3,1
School_C,3.815940853317644,68,33,8,1
School_C,2.6611149601522106,82,57,5,1
School_C,2.9921421804124018,2,49,4,1
School_C,2.2726094286139777,84,15,3,1
School_C,1.0473219719385378,55,38,9,1
School_C,3.126173870751314,79,64,7,0
School_C,3.780679723035519,56,39,7,0
School_C,2.1938098078005703,73,94,3,1
School_C,3.1765256480843873,52,65,2,1
School_C,3.5010304295485186,91,57,9,1
School_C,5.580659152016558,47,10,1,1
School_C,0.728770842282179,80,73,7,1
School_C,4.45250677709642,21,28,7,1
School_C,0.6631659901510414,0,91,4,0
School_C,7.048623240350344,13,64,5,1
School_C,2.471276930117324,43,49,3,0
School_C,3.1619800659583968,96,88,2,1
School_C,0.4364179232437886,85,5,8,1
School_C,0.9343590242175628,26,61,3,1
School_C,3.822293507415763,60,50,9,1
School_C,3.8819306673395775,18,91,6,1
School_C,4.502225958160022,32,97,9,1
School_C,2.074608806370637,68,29,5,1
School_C,5.371972073915677,41,83,5,0
School_C,2.4408951621378576,1,43,4,1
School_C,5.77489024182274,42,96,1,0
School_C,3.556578793244599,36,30,5,1
School_C,4.670855712778869,87,67,8,0
School_C,6.054699728709192,64,74,7,0
School_C,3.1003678002471937,40,49,3,1
School_C,3.7014694557166665,91,95,7,1
School_C,2.448635997098619,54,94,8,0
School_C,4.136084515903903,2,71,1,1
School_C,1.4615562595669693,48,56,9,1
School_C,3.73966430962564,96,13,5,1
School_C,4.831899942391354,52,57,7,1
School_C,2.4242853770081103,45,94,6,1
School_C,3.2333157105779065,33,98,1,1
School_C,1.4233145339090325,26,10,7,0
School_C,2.3321426049960765,90,12,2,0
School_C,0.9325394127903435,64,38,9,1
School_C,0.6873947157619842,14,72,2,1
School_C,2.138439094033421,15,58,8,0
School_C,4.780728476147242,24,41,5,1
School_C,3.513436309477709,42,17,7,1
School_C,4.419836624111932,69,57,4,0
School_C,3.360877892739719,68,2,2,1
School_C,3.5673959101689845,83,83,4,1
School_C,2.3754571717224158,59,28,6,1
School_C,3.5631914624092724,67,40,9,1
School_C,3.248991266576169,9,56,5,1
School_C,5.403285566693597,62,51,6,1
School_C,3.542581165950124,93,41,8,1
School_C,2.9486326880160387,39,57,7,1
School_C,3.806052781065539,47,76,9,1
School_C,3.457362436517944,80,32,7,1
School_C,4.038518318818284,25,72,6,1
School_C,3.7779395635252553,11,27,4,1
School_C,3.324235773652045,51,2,7,1
School_C,6.121659182647919,90,32,8,0
School_C,2.822632164602125,24,69,4,1
School_C,3.030230318371055,68,70,9,1
School_C,2.3806860104699927,61,12,3,1
School_C,3.492047541587291,36,69,7,0
School_C,5.258552855038167,62,22,4,1
School_C,2.6179622013413457,5,96,4,1
School_C,5.0798912721181,42,62,3,1
School_C,3.569254750341854,25,94,7,1
School_C,4.049984843430452,23,65,1,1
School_C,1.4556562321407946,41,96,5,1
School_C,1.1053315017923009,23,40,2,1
School_C,2.9732065074040346,98,88,4,1
School_C,2.9664794801304835,55,94,6,0
School_C,5.225531790996281,31,56,1,1
School_C,4.001228071427181,5,91,8,0
School_C,3.152678412004858,89,25,6,1
School_C,2.7576067047911113,13,10,2,1
School_C,0.45283931930217136,98,49,3,1
School_C,4.862823548021545,24,7,9,1
School_C,2.305305203927245,82,86,2,1
School_C,2.969885702262388,97,69,2,1
School_C,4.947367167365442,23,90,4,0
School_C,3.2678319382977197,69,90,5,1
School_C,3.4961728959137486,42,30,8,1
School_C,2.68222318784699,43,81,1,0
School_C,1.158748972831952,61,60,9,1
School_C,2.2867782372164025,65,57,9,0
School_C,3.8395568243616944,10,67,3,1
School_C,4.422058409125873,78,90,4,1
School_C,2.193065976813875,19,96,9,1
School_C,0.9253125034302183,43,31,4,0
School_C,1.8170202457549154,88,87,1,1
School_C,2.7708251939951993,37,89,2,0
School_C,5.2123139439474215,61,55,3,1
School_C,0.8133662773781309,1,79,5,0
School_C,0.6270105655909322,8,71,1,1
School_C,2.404439744152773,25,72,2,1
School_C,4.734858927777388,31,35,9,1
School_C,2.309500929195266,29,83,8,0
School_C,2.7070989745323777,99,58,9,1
School_C,5.417136828635627,15,93,7,1
School_C,1.804767504305203,68,13,4,0
School_C,4.11817964757826,54,29,2,1
School_C,2.3177544059743016,85,38,6,1
School_C,3.459541178974135,13,2,1,1
School_C,2.6642525848262726,98,18,7,1
School_C,1.9069523050699637,53,12,8,1
School_C,0.3038972468521979,34,16,1,1
School_C,1.2500584318904875,12,24,2,1
School_C,3.525212412346237,23,90,5,1
School_C,4.4111009405380965,33,92,5,1
School_C,1.2870684704012236,98,73,9,0
School_C,1.055551545095038,92,39,1,1
School_C,4.498768751720607,3,84,1,1
School_C,4.550699841062625,23,42,8,1
School_C,3.96316381090156,9,17,3,0
School_C,0.6759984145509876,90,75,3,1
School_C,4.553800375565329,24,76,1,1
School_C,0.4430128192357099,95,10,3,1
School_C,2.4204848885870733,38,32,7,0
School_C,4.516722613826159,66,25,9,1
School_C,2.5768688365851746,42,96,8,0
School_C,1.442566115866119,5,59,9,1
School_C,4.989538093624773,54,89,6,1
School_C,1.759725403739819,41,35,5,1
School_C,4.112673219970232,29,39,9,1
School_C,5.696830348578159,75,82,6,0
School_C,5.038968123377965,94,69,2,1
School_C,2.6314371355456663,93,69,8,1
School_C,3.7600407498273394,90,1,6,1
School_C,1.7137675278771303,50,36,7,1
School_C,1.5339132149227093,58,77,1,1
School_C,4.171715153719493,55,5,1,1
School_C,3.3442431121367764,70,57,9,0
School_C,2.502811356955422,97,72,7,0
School_C,2.8922613175580683,89,66,7,1
School_C,1.0813689080073567,40,66,5,1
School_C,1.492204617744755,21,23,1,1
School_C,4.947826810464564,88,70,2,0
School_C,5.235539972293477,0,32,4,0
School_C,2.240198260742458,56,12,8,1
School_C,3.6644890591742856,20,8,1,1
School_C,4.004246335582502,19,96,6,1
School_C,3.804606683841321,22,97,2,0
School_C,3.7089508419892563,71,97,2,1
School_C,5.775241712624141,33,51,9,1
School_C,3.6657578630280487,21,10,5,1
School_C,1.4859824486794335,47,78,4,1
School_C,2.6609594038235698,98,32,6,1
School_C,2.799438735648085,28,68,6,0
School_C,4.5809063288872025,52,72,5,1
School_C,6.118107345023618,68,64,2,1
School_C,0.48133331115847433,46,68,9,1
School_C,1.6697176295568703,54,38,4,1
School_C,1.722996613999478,21,51,4,1
School_C,2.4700391293708193,44,3,8,1
School_C,-0.2734690589478288,52,31,7,1
School_C,3.9796465812623145,91,12,1,1
School_C,3.828555616836623,65,45,3,1
School_C,5.135079138972946,66,89,9,0
School_C,-1.1060055843196217,91,2,8,0
School_C,3.091700473163592,85,20,7,0
School_C,1.866808772199763,74,31,2,0
School_C,4.396199116185459,28,63,5,0
School_C,-0.8325075979286618,44,6,5,1
School_C,2.776438123798426,95,51,7,1
School_C,1.795650438125616,42,38,5,1
School_C,4.089478438894858,13,98,4,1
School_C,4.451734448911824,66,5,7,1
School_C,1.4668535535977063,43,98,1,1
School_C,2.4394366543471646,94,28,4,1
School_C,2.1628934210950264,33,13,8,0
School_C,3.2409327532418386,9,39,4,0
School_C,2.028244077188539,26,8,5,1
School_C,6.1944249703011165,45,86,4,0
School_C,3.12252699847395,67,13,6,0
School_C,3.6718787128277848,7,41,4,1
School_C,4.736688605436219,65,32,6,1
School_C,1.0464845279500887,9,39,5,1
School_C,2.7954328804045008,39,18,7,1
School_C,1.4480177941504488,52,42,5,1
School_C,2.804664327934152,61,28,6,0
School_C,3.2441468005537812,31,55,9,0
School_C,2.0196286789200073,64,93,5,1
School_C,6.051093389548025,25,45,3,0
School_C,4.601165377067649,32,50,3,1
School_C,3.81703384843708,38,91,1,1
School_C,0.2991884167982901,13,93,5,1
School_C,2.824663628667729,82,33,5,1
School_C,1.8298137557857859,86,61,8,1
School_C,4.895063625774288,19,34,1,1
School_C,2.2026959176883323,10,33,6,1
School_C,1.7713625923295326,37,73,5,1
School_C,5.497664749961363,42,84,8,1
School_C,1.6600952461206178,45,62,2,0
School_C,4.230301112663542,14,19,8,0
School_C,3.540343554274702,58,81,5,1
School_C,1.5934727537406235,70,89,2,1
School_C,2.10167810634714,39,53,8,1
School_C,2.1480955018302517,30,87,4,0
School_C,3.3280805952664863,68,66,2,1
School_C,2.445588911381514,85,63,8,0
School_C,1.6641260740977482,7,55,5,1
School_C,3.5039542018519785,15,85,8,1
School_C,1.5155927488877885,53,84,5,0
School_C,3.2849563970838216,12,33,6,1
School_C,2.5050586969022426,76,72,5,1
School_C,6.502386867619217,68,8,4,0
School_C,2.642565969823798,65,70,4,1
School_C,2.710317464537473,19,93,4,1
School_C,6.486920504799355,64,89,3,1
School_C,3.2562192814012367,19,90,3,0
School_C,2.491434503879657,77,36,4,0
School_C,6.0631247119060765,73,66,9,1
School_C,2.9205386031879907,93,3,6,0
School_C,1.8440583857445412,78,40,5,1
School_C,2.5806853384111865,95,32,9,1
School_C,1.5399660559766923,20,45,9,0
School_C,4.157569344345763,39,94,6,1
School_C,2.935362890377899,7,72,7,1
School_C,2.880654941094612,50,55,3,1
School_C,1.9539330523833986,15,5,8,1
School_C,0.019987654691111967,98,45,3,1
School_C,5.51149922356869,50,80,1,0
School_C,2.4144753255431195,97,61,3,1
School_C,3.278060138039744,13,49,3,1
School_C,2.807888096252919,83,21,3,0
School_C,2.4584093044960604,28,9,8,1
School_C,3.8676902614852358,27,38,9,1
School_C,-0.0892010805097132,21,26,8,1
School_C,-0.4248405656845953,25,81,9,1
School_C,0.893895039533473,89,32,3,1
School_C,0.3300621488629871,58,44,1,0
School_C,4.155992756408608,96,33,2,1
School_C,3.153660894472026,12,43,1,1
School_C,2.705046572823148,33,36,2,0
School_C,2.1855865233559384,84,85,8,0
School_C,5.068526119967355,96,50,7,0
School_C,1.5490649049924627,4,21,1,1
School_C,1.9256277777016373,90,60,2,1
School_C,1.9289364668458027,56,16,8,1
School_C,3.882714263098551,31,45,8,1
School_C,1.5712254941358876,16,71,3,1
School_C,1.455607769839515,61,6,7,0
School_C,2.1712782142797686,86,5,7,0
School_C,2.3453457187361617,97,19,2,1
School_C,2.5350432938195415,81,1,9,0
School_C,3.262458422202405,10,52,7,1
School_C,4.986674228534012,32,64,9,1
School_C,5.196693768356645,74,14,4,0
School_C,1.5352923023233518,24,97,9,1
School_C,6.652996208642765,8,54,8,1
School_C,2.915000224462541,61,40,8,1
School_C,2.856598155931616,60,44,9,1
School_C,3.97120396797489,25,88,5,1
School_C,4.1966745188569625,94,67,9,0
School_C,-0.05380703417354393,26,1,1,0
School_C,4.61450470038815,87,99,6,1
School_C,1.9562382148192485,70,44,7,1
School_C,3.487857499387435,57,51,7,0
School_C,2.4111746562688916,35,50,8,1
School_C,3.179111465037024,73,67,6,1
School_C,5.346949136784917,83,2,8,0
School_C,4.841562779229173,25,35,8,1
School_C,2.8024651320858833,13,37,2,1
School_C,2.6343604426317033,84,45,7,1
School_C,2.9400794489307036,72,83,8,1
School_C,2.459031118457972,54,89,7,1
School_C,4.772212757116203,29,14,5,1
School_C,5.287543960455192,24,19,5,1
School_C,1.5126264412886155,4,40,5,0
School_C,2.4976788719105913,23,90,3,0
School_C,3.0658671702158036,31,45,3,1
School_C,5.664525258688933,44,33,7,1
School_C,3.357368071106742,35,94,7,1
School_C,3.3013550276099664,87,49,9,1
School_C,5.131301639157728,5,83,7,1
School_C,2.447772137735757,42,25,3,1
School_C,3.523951422260562,96,59,6,1
School_C,1.5150334407386983,97,80,5,1
School_C,0.5932378483103582,5,66,5,1
School_C,2.117499787460779,39,52,8,1
School_C,3.8326155959799717,51,79,5,1
School_C,4.686462648457338,94,52,1,1
School_C,2.2737525179604066,30,53,8,1
School_C,3.385579148845854,22,50,7,1
School_C,3.9698111017826068,82,55,3,1
School_C,2.34248520917844,70,49,1,1
School_C,2.6572696154834903,35,65,9,0
School_C,0.9128147452467701,9,44,1,1
School_C,3.526525381585701,63,20,6,0
School_C,3.0864381951792197,29,71,6,0
School_C,1.2495340982241223,93,8,5,1
School_C,3.0502569095981813,26,39,1,1
School_C,1.0104005423306297,78,71,4,1
School_C,6.498176552415279,99,76,6,1
School_C,4.109491636431043,98,58,8,1
School_C,1.851396941982744,27,61,6,1
School_C,0.8013325433555796,32,67,6,1
School_C,2.1947675114979477,57,15,8,1
School_C,3.7107567247409,89,62,1,0
School_C,4.291705308256925,0,82,1,1
School_C,1.7764330258934282,91,1,3,1
School_C,3.1321857237854855,18,71,8,1
School_C,2.3574051116317047,45,33,5,0
School_C,0.3552887319619664,12,71,2,1
School_C,1.0949417714718868,72,87,2,1
School_C,3.823760095331606,55,87,1,1
School_C,2.959945285276729,38,80,7,1
School_C,4.359400978724269,59,96,2,0
School_C,3.4516912884733646,43,95,6,1
School_C,2.8229401904586027,83,48,1,0
School_C,2.950945785709781,63,36,9,1
School_C,4.216379529729763,39,94,6,0
School_C,1.7056108884132808,85,88,3,0
School_C,0.8078673801079876,85,34,7,1
School_C,3.942216330573383,87,73,3,1
School_C,2.7262225598176295,43,76,1,1
School_C,2.4231362963673204,71,71,7,0
School_C,1.8862527755027432,52,72,2,1
School_C,2.6145323649988907,83,74,2,1
School_C,2.14801846639469,30,84,7,1
School_C,4.8551877151554415,61,74,1,1
School_C,4.165402743302103,48,57,5,1
School_C,0.38578772352371216,89,50,7,0
School_C,3.778315291851896,49,95,9,1
School_C,2.8604518744798266,96,99,2,1
School_C,4.904905153858808,91,85,9,1
School_C,4.346829099840113,35,91,4,0
School_C,4.588981852925497,76,82,4,1
School_C,-1.0119488192376345,82,43,7,0
School_C,2.106849101918998,54,65,3,1
School_C,4.153566119047719,91,37,2,1
School_C,2.1354163136527715,86,62,6,1
School_C,2.0785109330962968,87,38,2,1
School_C,3.7718199746824475,9,12,7,0
School_C,5.132943475073485,74,96,4,1
School_C,2.6865952123465564,69,10,7,1
School_C,3.396491875069912,73,90,2,1
School_C,2.942106415943163,93,88,2,0
School_C,3.2785145859858793,65,30,6,0
School_C,2.2298000581047344,99,80,5,0
School_C,3.7174553015870755,37,99,1,1
School_C,2.8416834578140886,55,18,8,1
School_C,2.928696555513207,90,12,6,1
School_C,2.9085585603515547,60,95,6,1
School_C,5.7131252122813185,60,17,3,0
School_C,2.8318759540165446,3,4,9,1
School_C,5.999583095496327,32,11,9,1
School_C,3.5118605490520585,26,91,6,1
School_C,3.983834164433379,86,9,8,1
School_C,3.217968382618982,14,43,9,1
School_C,4.208716310847301,34,23,8,0
School_C,1.8039659822690741,86,11,2,1
School_C,3.378171834051847,24,88,8,0
School_C,-0.546867478254395,28,93,4,1
School_C,4.292756510402662,79,61,3,0
School_C,1.7902961082314948,16,97,2,0
School_C,3.549631848187385,94,14,5,0
School_C,3.771142247198203,87,44,7,0
School_C,0.4025722172266075,53,1,5,0
School_C,5.814160763092964,24,69,1,1
School_C,3.992803528353887,23,46,7,1
School_C,5.062821308965229,67,17,3,1
School_C,3.8207672159043096,36,28,2,0
School_C,2.8432115868973824,93,68,6,1
School_C,0.485730913578875,63,84,5,1
School_C,4.741668215813817,72,34,2,1
School_C,4.4139666127485135,3,92,1,1
School_C,4.220435225933786,13,66,5,1
School_C,2.9347453073803678,86,10,3,0
School_C,6.344350921655388,43,43,4,0
School_C,4.260131400317264,4,19,1,1
School_C,2.85300666493232,75,72,5,1
School_C,1.6998591767725506,84,53,1,1
School_C,0.4999521741829467,87,76,1,0
School_C,1.9071947585604385,68,26,8,1
School_C,0.5444663862068566,42,72,9,1
School_C,4.371334568991754,4,45,9,1
School_C,6.646152816189787,48,70,8,0
School_C,4.2432068976289194,92,37,7,1
School_C,0.13134557608993536,56,71,7,1
School_C,4.725626377115173,27,31,5,1
School_C,3.6639304913362043,18,6,1,1
School_C,2.7176229886318235,64,22,4,1
School_C,4.58811732361246,69,61,5,1
School_C,1.8747745385520707,67,4,3,1
School_C,3.675761788704454,76,39,9,1
School_C,5.485907169491801,29,86,2,1
School_C,3.754564609395103,53,95,8,1
School_C,4.7307754930127235,5,72,6,1
School_C,3.2838311105416085,69,68,7,1
School_C,3.4964877834374035,97,27,2,1
School_C,3.080652954888192,68,56,2,0
School_C,2.0789920374539466,15,6,1,0
School_C,2.5942380761058876,20,40,1,1
School_C,1.2602821666240573,99,65,1,0
School_C,1.449645069913157,53,50,3,0
School_C,4.709817711741432,20,30,9,0
School_C,4.6484190073666545,7,93,5,1
School_C,2.05144163405091,38,94,1,1
School_C,4.096206075378574,25,74,6,0
School_C,2.889478580312862,7,14,8,1
School_C,5.632899259409921,16,4,5,1
School_C,3.5100735648153534,80,99,9,1
School_C,1.9736327875746058,20,24,5,0
School_C,4.237895187385759,43,83,5,1
School_C,1.2742711988419104,2,65,7,0
School_C,1.0167152134522799,73,55,3,1
School_C,3.95141754657102,79,27,4,1
School_C,3.474021562588118,3,42,5,1
School_C,4.75623191785479,91,18,1,1
School_C,2.0596816219927305,74,78,7,1
School_C,-1.3205571594089793,9,63,1,0
School_C,4.36495085126289,19,96,3,1
School_C,1.3185178638597517,69,88,6,0
School_C,5.326857955314265,79,1,6,1
School_C,0.22374632410252415,40,12,8,0
School_C,3.454346230536112,87,1,6,1
School_C,5.078537629028423,74,4,8,0
School_C,2.2405983589907104,98,89,1,1
School_C,4.4605612415341955,9,70,4,0
School_C,3.9820262829386768,83,81,4,1
School_C,2.680008192470899,11,31,2,1
School_C,2.6508177115845557,79,41,1,1
School_C,2.758387458278018,14,77,2,0
School_C,4.210100566031459,84,44,1,1
School_C,1.3384625516412438,39,6,5,1
School_C,1.8940909126858578,4,45,9,1
School_C,5.596081589733847,26,69,5,1
School_C,4.4145899726837685,78,73,9,0
School_C,4.596090934690566,60,87,1,0
School_C,3.1334794489801516,70,15,6,1
School_C,5.01406896507787,79,91,7,1
School_C,2.4378617265911915,26,77,1,1
School_C,4.013550825607993,55,82,9,0
School_C,5.6139212642783445,76,15,2,1
School_C,2.9410458513344784,16,93,5,1
School_C,2.0413789292235336,85,52,1,1
School_C,2.486033336658823,69,75,7,1
School_C,1.9389006834931501,19,68,5,0
School_C,2.2107876884601514,83,54,6,0
School_C,5.0459205490503525,51,83,2,1
School_C,2.4815952151284546,91,53,8,1
School_C,2.343332843272842,68,72,5,1
School_C,6.120075389849098,93,97,6,0
School_C,3.0736497160005656,67,56,2,1
School_C,7.419121239916353,70,9,1,1
School_C,6.072759015476138,60,85,1,1
School_C,4.077775384664843,67,6,3,1
School_C,3.9206704026459738,26,18,5,1
School_C,2.1056935538944015,60,92,6,1
School_C,2.0883671851504566,7,99,4,1
School_C,2.950944146964463,75,69,2,0
School_C,4.738823501050429,29,59,7,1
School_C,3.6938850088332074,41,29,5,1
School_C,2.5390141079290256,44,41,9,0
School_C,1.077582728147938,19,92,3,0
School_C,2.5754184455528115,73,36,7,1
School_C,6.270278667333004,65,79,6,1
School_C,1.1719430714827168,53,54,3,1
School_C,1.9045011876587874,66,62,3,1
School_C,3.346417036009652,59,15,5,1
School_C,0.6558223961933174,53,92,7,0
School_C,3.6267263689169544,19,20,3,0
School_C,1.493572922472604,5,52,8,1
School_C,2.860202366905347,32,62,1,1
School_C,2.5318529073290006,1,81,5,0
School_C,4.7137814138151315,75,94,7,1
School_C,5.491040211590528,37,29,8,1
School_C,1.0721266080362628,42,23,9,0
School_C,-0.25853526704978513,0,20,9,0
School_C,1.5109723183958694,61,14,6,1
School_C,3.142409969426166,43,44,1,1
School_C,3.3606572921041757,26,92,5,0
School_C,1.989027861288438,8,84,5,1
School_C,4.781729144317053,92,15,1,0
School_C,2.735660789883875,99,75,7,0
School_C,1.986871714536326,38,20,6,1
School_C,5.689652143982463,12,35,8,1
School_C,5.940851907335595,51,70,2,1
School_C,1.8726603256456658,22,59,3,1
School_C,2.1056131272945824,21,50,7,0
School_C,3.0858435726337676,22,37,4,1
School_C,6.044655643690331,63,18,3,0
School_C,1.1736501111159297,48,57,4,0
School_C,3.834666719575496,14,2,8,1
School_C,3.8575892958999054,83,2,4,1
School_C,4.0698698716065635,8,19,8,0
School_C,2.2607285850362215,49,74,4,1
School_C,0.16648876783265099,98,84,2,1
School_C,2.523477235761067,86,77,9,1
School_C,4.040322277640065,48,63,6,0
School_C,2.501340750285062,8,85,2,1
School_C,2.3596291953416966,75,65,8,1
School_C,1.8973037235770025,87,32,6,0
School_C,2.8579915822421715,93,23,3,1
School_C,4.673385707348968,40,53,8,0
School_C,4.535750844350864,32,43,3,1
School_C,-0.14707593352772985,86,62,2,1
School_C,3.145866529103646,94,80,6,1
School_C,2.0781761654145536,34,20,7,1
School_C,4.712414025656936,28,15,4,0
School_C,4.471098167987679,9,56,2,0
School_C,1.621329613196223,52,82,2,0
School_C,2.10690334913735,98,25,3,1
School_C,4.191551053777539,65,87,9,1
School_C,2.9419282992357805,32,91,5,0
School_C,2.7691925440084817,24,19,1,1
School_C,1.5467993961183373,89,60,9,1
School_C,6.060418714372729,5,60,5,1
School_C,4.619048455348485,36,82,4,1
School_C,1.3597001756850258,61,55,5,1
School_C,4.891544057447311,30,6,3,0
School_C,3.080876696647059,78,33,8,0
School_C,1.4888944389653198,64,14,1,1
School_C,1.5143827027750763,14,76,3,1
School_C,3.7311386419408636,49,87,7,1
School_C,3.433376149338454,29,58,8,0
School_C,2.2803068752895106,26,12,9,1
School_C,3.5127077970421814,88,33,4,0
School_C,3.84500938279782,71,37,5,1
School_C,4.419303845306743,37,16,6,1
School_C,3.78845756092578,79,18,5,1
School_C,3.4278074143502684,31,95,8,1
School_C,1.5191059955012614,41,35,6,1
School_C,3.021505419888123,59,98,3,1
School_C,1.721051792512691,13,22,3,1
School_C,3.5159541406623926,9,67,9,0
School_C,1.7635811167854967,47,6,4,1
School_C,3.7953020338767547,64,56,2,1
School_C,4.113155834632203,31,9,5,1
School_C,5.2025352202189294,66,39,8,1
School_C,3.8480103055374895,49,29,2,1
School_C,3.375909151752561,32,86,5,0
School_C,2.1800211289598392,85,15,3,0
School_C,4.8605073066174125,92,34,4,0
School_C,4.115886193535714,94,85,2,1
School_C,5.755857342523967,24,94,7,0
School_C,4.682278270875571,53,4,1,0
School_C,3.0371089149121264,22,23,6,1
School_C,2.226184052563214,4,33,5,1
School_C,2.8622183523584317,73,66,4,0
School_C,4.867613428658845,7,58,1,1
School_C,2.9111553377126675,7,80,3,1
School_C,4.156634197793374,59,78,6,0
School_C,4.5364662535306,74,50,8,1
School_C,2.635958939553728,33,83,9,1
School_C,3.396022486246978,48,90,5,0
School_C,2.182274039535817,54,59,8,0
School_C,2.589274503870508,22,86,1,1
School_C,4.524836838806558,47,5,5,1
School_C,4.059513389395988,97,71,9,1
School_C,2.673306711416114,88,36,8,1
School_C,2.4924859320906685,83,22,2,1
School_C,3.289668878952458,51,70,3,1
School_C,1.079126624946047,85,66,9,1
School_C,5.5471874326272586,14,44,5,1
School_C,4.4153979350110575,28,41,6,1
School_C,2.454108414915606,92,27,7,0
School_C,4.933428939661061,31,87,3,1
School_C,1.3323886219253995,5,92,4,1
School_C,2.548064588524377,21,18,2,1
School_C,0.7547571562936612,57,71,3,0
School_C,2.73406598851387,91,73,5,1
School_C,1.2926020303628016,4,8,8,1
School_C,1.9206607678051846,27,68,4,0
School_C,3.4954945486263718,57,27,5,1
School_C,3.497550019945857,32,97,5,1
School_C,3.177475422183675,66,28,4,0
School_C,3.8009436140807704,43,60,6,0
School_C,4.674722031631104,25,56,7,1
School_C,3.0993932623444698,44,95,2,0
School_C,3.544449215143551,71,68,9,1
School_C,1.2789296377196306,18,71,5,1
School_C,3.085593635882582,92,25,5,0
School_C,2.780727114867348,74,4,4,1
School_C,3.1085502355008012,90,90,3,1
School_C,3.6914510274558037,40,97,6,1
School_C,6.1354867206541,77,70,7,1
School_C,0.7696404777706602,86,5,2,1
School_C,3.0997006265042164,98,74,7,1
School_C,1.7285993669843505,57,72,6,1
School_C,5.376908832109206,19,88,9,1
School_C,4.14231813106551,95,6,3,0
School_C,0.8142812608370331,9,19,9,0
School_C,3.262318138209073,13,2,6,1
School_C,3.4353233890311934,22,80,9,0
School_C,2.142952261168905,52,11,9,1
School_C,2.4729806199395066,46,14,7,0
School_C,4.9893034534436485,2,6,4,1
School_C,0.1413391436157454,15,47,2,1
School_C,4.786225190696984,67,43,2,1
School_C,1.4713396218785344,34,10,9,0
School_C,3.0488523754066357,91,35,1,1
School_C,4.3250751508636585,9,80,4,1
School_C,2.3371472340035337,94,8,8,1
School_C,2.4947631943839097,59,41,4,1
School_C,4.146784566293378,75,54,4,1
School_C,2.4287996729473447,85,44,8,1
School_C,3.025290960602444,7,69,8,0
School_C,3.073369723251483,62,94,5,0
School_C,5.747083154978835,59,20,3,1
School_C,1.9322860769100036,93,39,3,0
School_C,2.89759991928443,73,94,9,1
School_C,1.884810952761013,48,34,2,0
School_C,3.918669196726956,99,7,4,1
School_C,1.6812238738795577,98,69,1,1
School_C,3.94126005246929,4,84,8,0
School_C,0.731253608510805,31,88,1,1
School_C,1.9489101657294197,25,12,5,1
School_C,2.186623273364904,37,48,4,1
School_C,1.488587972374865,26,10,6,1
School_C,2.990506651893127,45,93,2,1
School_C,2.061261444409262,93,59,6,1
School_C,0.8290700527308901,43,83,6,1
School_C,1.7414923871021455,69,60,3,1
School_C,7.089938498690607,89,86,7,0
School_C,3.5623492756768327,22,43,6,1
School_C,3.3802818430363892,80,42,2,0
School_C,4.743514053026143,33,38,4,1
School_C,3.992049480309546,91,29,2,1
School_C,1.8002212175700032,63,66,6,1
School_C,1.017017333654647,91,83,2,1
School_C,3.542103943453524,13,28,1,1
School_C,2.8918742104727677,84,78,1,1
School_C,4.65020262277288,47,95,1,1
School_C,1.06605808278894,5,91,6,1
School_C,1.671110950591825,95,91,7,1
School_C,5.328893621849633,34,9,9,1
School_C,3.317839832137737,88,59,5,1
School_C,1.0708089905709717,43,23,6,1
School_C,2.90131213777899,76,95,5,1
School_C,2.5690562053191153,29,86,6,0
School_C,1.225904359789638,71,64,5,1
School_C,4.733856386166723,94,26,9,1
School_C,1.273213551608409,95,29,3,1
School_C,4.089252870831441,60,3,5,0
School_C,1.3576800445881285,7,48,3,0
School_C,2.138276808025818,11,19,2,1
School_C,0.7433329947886369,21,30,2,1
School_C,0.35769129246273534,61,29,5,1
School_C,4.594518702014305,48,8,3,1
School_C,3.3968854980474643,90,24,8,0
School_C,2.735360529678017,3,90,1,1
School_C,0.6524355048289743,41,85,6,1
School_C,2.260082554960554,69,89,4,0
School_C,6.307498266182629,26,39,5,1
School_C,3.174203670335032,55,93,2,1
School_C,3.3937723299963545,68,20,8,1
School_C,3.1137680399170278,52,69,4,0
School_C,4.470077066334582,56,38,8,1
School_C,3.0814946740803566,30,33,7,0
School_C,2.001471393054282,83,24,3,1
School_C,6.952981769796419,93,79,2,0
School_C,4.844991521495162,99,66,5,0
School_C,4.631591396622642,36,75,2,0
School_C,2.952582816495595,22,55,9,1
